Loja;MEM;Mega
199;2026888;1979,382813
234;2026888;1979,382813
236;2026888;1979,382813
236;2026888;1979,382813
237;2026888;1979,382813
239;2026888;1979,382813
239;2026888;1979,382813
239;2026888;1979,382813
241;2026888;1979,382813
241;2026888;1979,382813
241;2026888;1979,382813
241;2026888;1979,382813
241;2026888;1979,382813
241;2026888;1979,382813
244;2026888;1979,382813
244;2026888;1979,382813
244;2026888;1979,382813
245;2026888;1979,382813
250;2026888;1979,382813
250;2026888;1979,382813
250;2026888;1979,382813
250;2026888;1979,382813
250;2026888;1979,382813
250;2026888;1979,382813
251;2026888;1979,382813
252;2026888;1979,382813
267;2026888;1979,382813
267;2026888;1979,382813
271;2026888;1979,382813
273;2026888;1979,382813
280;2026888;1979,382813
280;2026888;1979,382813
288;2026888;1979,382813
288;2026888;1979,382813
197;2991020;2920,917969
26;3023800;2952,929688
29;3562268;3478,777344
73;3562312;3478,820313
73;3562312;3478,820313
234;3869076;3778,394531
96;3887060;3795,957031
66;3899488;3808,09375
385;3899656;3808,257813
102;3899700;3808,300781
119;3899736;3808,335938
322;3899740;3808,339844
39;3899788;3808,386719
453;3899788;3808,386719
293;3899792;3808,390625
174;3899796;3808,394531
185;3899800;3808,398438
146;3899804;3808,402344
402;3900148;3808,738281
137;3900716;3809,292969
256;3900724;3809,300781
95;3901780;3810,332031
345;3908524;3816,917969
145;3910552;3818,898438
157;3912232;3820,539063
431;3913332;3821,613281
576;3928632;3836,554688
113;3955680;3862,96875
167;3968936;3875,914063
234;3971656;3878,570313
328;3992156;3898,589844
37;3992160;3898,59375
110;3992160;3898,59375
553;3992176;3898,609375
322;3992184;3898,617188
338;3992184;3898,617188
10;3992188;3898,621094
437;3992188;3898,621094
51;3992196;3898,628906
102;3992196;3898,628906
136;3992196;3898,628906
193;3992196;3898,628906
285;3992196;3898,628906
6;3992200;3898,632813
87;3992200;3898,632813
135;3992200;3898,632813
168;3992200;3898,632813
234;3992200;3898,632813
288;3992200;3898,632813
437;3992200;3898,632813
575;3999844;3906,097656
82;4007660;3913,730469
366;4007748;3913,816406
417;4007908;3913,972656
4;4009928;3915,945313
485;4010496;3916,5
43;4010500;3916,503906
328;4010524;3916,527344
387;4010524;3916,527344
479;4010524;3916,527344
531;4010536;3916,539063
140;4010540;3916,542969
100;4012796;3918,746094
447;4015784;3921,664063
175;4015800;3921,679688
177;4015856;3921,734375
26;4015868;3921,746094
67;4015920;3921,796875
118;4015928;3921,804688
299;4015936;3921,8125
11;4015944;3921,820313
33;4015944;3921,820313
73;4015944;3921,820313
196;4015944;3921,820313
27;4015948;3921,824219
173;4015948;3921,824219
452;4015948;3921,824219
466;4015948;3921,824219
479;4015948;3921,824219
494;4015948;3921,824219
495;4015948;3921,824219
1;4015956;3921,832031
5;4015956;3921,832031
7;4015956;3921,832031
8;4015956;3921,832031
13;4015956;3921,832031
25;4015956;3921,832031
27;4015956;3921,832031
33;4015956;3921,832031
41;4015956;3921,832031
44;4015956;3921,832031
44;4015956;3921,832031
46;4015956;3922
53;4015956;3921,832031
66;4015956;3921,832031
69;4015956;3921,832031
69;4015956;3921,832031
72;4015956;3921,832031
73;4015956;3921,832031
82;4015956;3921,832031
82;4015956;3921,832031
108;4015956;3921,832031
118;4015956;3921,832031
137;4015956;3921,832031
139;4015956;3921,832031
148;4015956;3921,832031
151;4015956;3921,832031
170;4015956;3921,832031
171;4015956;3921,832031
186;4015956;3921,832031
234;4015956;3921,832031
266;4015956;3921,832031
377;4015956;3921,832031
377;4015956;3921,832031
377;4015956;3921,832031
377;4015956;3921,832031
377;4015956;3921,832031
408;4015956;3921,832031
408;4015956;3921,832031
408;4015956;3921,832031
408;4015956;3921,832031
408;4015956;3921,832031
408;4015956;3921,832031
408;4015956;3921,832031
408;4015956;3921,832031
439;4015956;3921,832031
452;4015956;3921,832031
452;4015956;3921,832031
452;4015956;3921,832031
452;4015956;3921,832031
452;4015956;3921,832031
452;4015956;3921,832031
452;4015956;3921,832031
466;4015956;3921,832031
466;4015956;3921,832031
466;4015956;3921,832031
466;4015956;3921,832031
466;4015956;3921,832031
466;4015956;3921,832031
466;4015956;3921,832031
479;4015956;3921,832031
479;4015956;3921,832031
479;4015956;3921,832031
479;4015956;3921,832031
479;4015956;3921,832031
479;4015956;3921,832031
479;4015956;3921,832031
485;4015956;3921,832031
485;4015956;3921,832031
485;4015956;3921,832031
485;4015956;3921,832031
485;4015956;3921,832031
485;4015956;3921,832031
485;4015956;3921,832031
485;4015956;3921,832031
488;4015956;3921,832031
488;4015956;3921,832031
488;4015956;3921,832031
488;4015956;3921,832031
488;4015956;3921,832031
488;4015956;3921,832031
488;4015956;3921,832031
488;4015956;3921,832031
488;4015956;3921,832031
490;4015956;3921,832031
490;4015956;3921,832031
490;4015956;3921,832031
490;4015956;3921,832031
494;4015956;3921,832031
494;4015956;3921,832031
494;4015956;3921,832031
494;4015956;3921,832031
494;4015956;3921,832031
494;4015956;3921,832031
494;4015956;3921,832031
495;4015956;3921,832031
495;4015956;3921,832031
495;4015956;3921,832031
495;4015956;3921,832031
495;4015956;3921,832031
495;4015956;3921,832031
500;4015956;3921,832031
500;4015956;3921,832031
500;4015956;3921,832031
500;4015956;3921,832031
500;4015956;3921,832031
500;4015956;3921,832031
501;4015956;3921,832031
501;4015956;3921,832031
501;4015956;3921,832031
501;4015956;3921,832031
501;4015956;3921,832031
501;4015956;3921,832031
501;4015956;3921,832031
501;4015956;3921,832031
505;4015956;3921,832031
505;4015956;3921,832031
505;4015956;3921,832031
5;4015960;3921,835938
175;4015960;3921,835938
377;4015960;3921,835938
494;4015960;3921,835938
500;4015960;3921,835938
110;4015968;3921,84375
2;4015988;3921,863281
96;4015992;3921,867188
62;4015996;3921,871094
269;4015996;3921,871094
96;4016000;3921,875
447;4016004;3921,878906
484;4016004;3921,878906
66;4016008;3921,882813
95;4016008;3921,882813
143;4016008;3921,882813
486;4016008;3921,882813
12;4016016;3921,890625
44;4016016;3921,890625
105;4016016;3921,890625
116;4016016;3921,890625
155;4016016;3921,890625
557;4016016;3921,890625
10;4016020;3921,894531
132;4016020;3921,894531
149;4016020;3921,894531
293;4016020;3921,894531
475;4016020;3921,894531
486;4016020;3921,894531
12;4016024;3921,898438
87;4016024;3921,898438
252;4016024;3921,898438
413;4016024;3921,898438
63;4016028;3921,902344
140;4016028;3921,902344
448;4016028;3921,902344
41;4016032;3921,90625
295;4016040;3921,914063
360;4016040;3921,914063
260;4016044;3921,917969
319;4016044;3921,917969
447;4016044;3921,917969
82;4016048;3921,921875
182;4016056;3921,929688
31;4016060;3921,933594
395;4016060;3921,933594
417;4016060;3921,933594
457;4016060;3921,933594
9;4016064;3921,9375
47;4016064;3921,9375
153;4016064;3921,9375
1;4016068;3921,941406
10;4016072;3921,945313
76;4016076;3921,949219
143;4016076;3921,949219
173;4016076;3921,949219
427;4016076;3921,949219
6;4016080;3921,953125
11;4016080;3921,953125
12;4016080;3921,953125
25;4016080;3921,953125
27;4016080;3921,953125
41;4016080;3921,953125
46;4016080;3922
50;4016080;3921,953125
58;4016080;3921,953125
63;4016080;3921,953125
77;4016080;3921,953125
83;4016080;3921,953125
100;4016080;3921,953125
105;4016080;3921,953125
111;4016080;3921,953125
116;4016080;3921,953125
117;4016080;3921,953125
119;4016080;3921,953125
126;4016080;3921,953125
126;4016080;3921,953125
137;4016080;3921,953125
139;4016080;3921,953125
174;4016080;3921,953125
234;4016080;3921,953125
260;4016080;3921,953125
267;4016080;3921,953125
427;4016080;3921,953125
427;4016080;3921,953125
427;4016080;3921,953125
427;4016080;3921,953125
430;4016080;3921,953125
442;4016080;3921,953125
447;4016080;3921,953125
447;4016080;3921,953125
450;4016080;3921,953125
450;4016080;3921,953125
453;4016080;3921,953125
455;4016080;3921,953125
463;4016080;3921,953125
470;4016080;3921,953125
475;4016080;3921,953125
478;4016080;3921,953125
483;4016080;3921,953125
490;4016080;3921,953125
52;4016084;3921,957031
125;4016084;3921,957031
386;4016084;3921,957031
416;4016084;3921,957031
442;4016084;3921,957031
447;4016084;3921,957031
468;4016084;3921,957031
470;4016084;3921,957031
470;4016084;3921,957031
470;4016084;3921,957031
481;4016084;3921,957031
486;4016084;3921,957031
486;4016084;3921,957031
10;4016088;3921,960938
13;4016088;3921,960938
95;4016088;3921,960938
116;4016088;3921,960938
117;4016088;3921,960938
123;4016088;3921,960938
243;4016088;3921,960938
427;4016088;3921,960938
427;4016088;3921,960938
442;4016088;3921,960938
442;4016088;3921,960938
467;4016088;3921,960938
468;4016088;3921,960938
470;4016088;3921,960938
494;4016088;3921,960938
31;4016092;3921,964844
42;4016092;3921,964844
56;4016092;3921,964844
81;4016092;3921,964844
85;4016092;3921,964844
93;4016092;3921,964844
133;4016092;3921,964844
198;4016092;3921,964844
457;4016092;3921,964844
483;4016092;3921,964844
486;4016092;3921,964844
13;4016096;3921,96875
21;4016096;3921,96875
27;4016096;3921,96875
35;4016096;3921,96875
39;4016096;3921,96875
40;4016096;3921,96875
56;4016096;3921,96875
60;4016096;3921,96875
63;4016096;3921,96875
63;4016096;3921,96875
72;4016096;3921,96875
78;4016096;3921,96875
82;4016096;3921,96875
98;4016096;3921,96875
103;4016096;3921,96875
105;4016096;3921,96875
106;4016096;3921,96875
111;4016096;3921,96875
111;4016096;3921,96875
118;4016096;3921,96875
130;4016096;3921,96875
130;4016096;3921,96875
132;4016096;3921,96875
135;4016096;3921,96875
135;4016096;3921,96875
138;4016096;3921,96875
141;4016096;3921,96875
145;4016096;3921,96875
156;4016096;3921,96875
180;4016096;3921,96875
182;4016096;3921,96875
186;4016096;3921,96875
193;4016096;3921,96875
195;4016096;3921,96875
245;4016096;3921,96875
249;4016096;3921,96875
300;4016096;3921,96875
301;4016096;3921,96875
318;4016096;3921,96875
326;4016096;3921,96875
373;4016096;3921,96875
402;4016096;3921,96875
427;4016096;3921,96875
427;4016096;3921,96875
442;4016096;3921,96875
442;4016096;3921,96875
442;4016096;3921,96875
448;4016096;3921,96875
457;4016096;3921,96875
458;4016096;3921,96875
467;4016096;3921,96875
468;4016096;3921,96875
468;4016096;3921,96875
468;4016096;3921,96875
470;4016096;3921,96875
470;4016096;3921,96875
472;4016096;3921,96875
472;4016096;3921,96875
474;4016096;3921,96875
475;4016096;3921,96875
475;4016096;3921,96875
475;4016096;3921,96875
475;4016096;3921,96875
475;4016096;3921,96875
481;4016096;3921,96875
481;4016096;3921,96875
481;4016096;3921,96875
483;4016096;3921,96875
483;4016096;3921,96875
484;4016096;3921,96875
486;4016096;3921,96875
495;4016096;3921,96875
583;4016096;3921,96875
3;4016100;3921,972656
3;4016100;3921,972656
4;4016100;3921,972656
10;4016100;3921,972656
12;4016100;3921,972656
18;4016100;3921,972656
27;4016100;3921,972656
31;4016100;3921,972656
35;4016100;3921,972656
37;4016100;3921,972656
38;4016100;3921,972656
39;4016100;3921,972656
39;4016100;3921,972656
46;4016100;3922
47;4016100;3921,972656
48;4016100;3921,972656
49;4016100;3921,972656
51;4016100;3921,972656
58;4016100;3921,972656
60;4016100;3921,972656
61;4016100;3921,972656
63;4016100;3921,972656
63;4016100;3921,972656
63;4016100;3921,972656
65;4016100;3921,972656
67;4016100;3921,972656
76;4016100;3921,972656
77;4016100;3921,972656
79;4016100;3921,972656
82;4016100;3921,972656
89;4016100;3921,972656
89;4016100;3921,972656
93;4016100;3921,972656
93;4016100;3921,972656
96;4016100;3921,972656
103;4016100;3921,972656
108;4016100;3921,972656
109;4016100;3921,972656
112;4016100;3921,972656
112;4016100;3921,972656
117;4016100;3921,972656
120;4016100;3921,972656
126;4016100;3921,972656
130;4016100;3921,972656
132;4016100;3921,972656
137;4016100;3921,972656
138;4016100;3921,972656
138;4016100;3921,972656
142;4016100;3921,972656
142;4016100;3921,972656
143;4016100;3921,972656
145;4016100;3921,972656
146;4016100;3921,972656
146;4016100;3921,972656
155;4016100;3921,972656
155;4016100;3921,972656
157;4016100;3921,972656
158;4016100;3921,972656
159;4016100;3921,972656
162;4016100;3921,972656
170;4016100;3921,972656
171;4016100;3921,972656
171;4016100;3921,972656
175;4016100;3921,972656
175;4016100;3921,972656
177;4016100;3921,972656
178;4016100;3921,972656
178;4016100;3921,972656
179;4016100;3921,972656
179;4016100;3921,972656
179;4016100;3921,972656
189;4016100;3921,972656
190;4016100;3921,972656
195;4016100;3921,972656
196;4016100;3921,972656
197;4016100;3921,972656
198;4016100;3921,972656
198;4016100;3921,972656
231;4016100;3921,972656
244;4016100;3921,972656
244;4016100;3921,972656
250;4016100;3921,972656
256;4016100;3921,972656
256;4016100;3921,972656
258;4016100;3921,972656
269;4016100;3921,972656
278;4016100;3921,972656
291;4016100;3921,972656
299;4016100;3921,972656
339;4016100;3921,972656
340;4016100;3921,972656
360;4016100;3921,972656
360;4016100;3921,972656
360;4016100;3921,972656
373;4016100;3921,972656
373;4016100;3921,972656
373;4016100;3921,972656
388;4016100;3921,972656
402;4016100;3921,972656
402;4016100;3921,972656
402;4016100;3921,972656
402;4016100;3921,972656
402;4016100;3921,972656
404;4016100;3921,972656
404;4016100;3921,972656
416;4016100;3921,972656
416;4016100;3921,972656
416;4016100;3921,972656
416;4016100;3921,972656
416;4016100;3921,972656
416;4016100;3921,972656
416;4016100;3921,972656
417;4016100;3921,972656
427;4016100;3921,972656
430;4016100;3921,972656
443;4016100;3921,972656
447;4016100;3921,972656
447;4016100;3921,972656
447;4016100;3921,972656
447;4016100;3921,972656
448;4016100;3921,972656
448;4016100;3921,972656
448;4016100;3921,972656
448;4016100;3921,972656
448;4016100;3921,972656
450;4016100;3921,972656
450;4016100;3921,972656
450;4016100;3921,972656
450;4016100;3921,972656
450;4016100;3921,972656
450;4016100;3921,972656
450;4016100;3921,972656
450;4016100;3921,972656
453;4016100;3921,972656
453;4016100;3921,972656
453;4016100;3921,972656
455;4016100;3921,972656
455;4016100;3921,972656
455;4016100;3921,972656
455;4016100;3921,972656
457;4016100;3921,972656
457;4016100;3921,972656
457;4016100;3921,972656
458;4016100;3921,972656
467;4016100;3921,972656
467;4016100;3921,972656
467;4016100;3921,972656
467;4016100;3921,972656
467;4016100;3921,972656
468;4016100;3921,972656
470;4016100;3921,972656
470;4016100;3921,972656
472;4016100;3921,972656
472;4016100;3921,972656
472;4016100;3921,972656
473;4016100;3921,972656
473;4016100;3921,972656
474;4016100;3921,972656
474;4016100;3921,972656
474;4016100;3921,972656
476;4016100;3921,972656
476;4016100;3921,972656
481;4016100;3921,972656
481;4016100;3921,972656
481;4016100;3921,972656
483;4016100;3921,972656
483;4016100;3921,972656
484;4016100;3921,972656
484;4016100;3921,972656
486;4016100;3921,972656
486;4016100;3921,972656
486;4016100;3921,972656
486;4016100;3921,972656
486;4016100;3921,972656
1;4016104;3921,976563
3;4016104;3921,976563
7;4016104;3921,976563
8;4016104;3921,976563
10;4016104;3921,976563
10;4016104;3921,976563
12;4016104;3921,976563
12;4016104;3921,976563
26;4016104;3921,976563
28;4016104;3921,976563
30;4016104;3921,976563
30;4016104;3921,976563
32;4016104;3921,976563
32;4016104;3921,976563
32;4016104;3921,976563
33;4016104;3921,976563
33;4016104;3921,976563
35;4016104;3921,976563
35;4016104;3921,976563
36;4016104;3921,976563
36;4016104;3921,976563
38;4016104;3921,976563
39;4016104;3921,976563
41;4016104;3921,976563
42;4016104;3921,976563
44;4016104;3921,976563
46;4016104;3922
48;4016104;3921,976563
49;4016104;3921,976563
49;4016104;3921,976563
51;4016104;3921,976563
53;4016104;3921,976563
56;4016104;3921,976563
60;4016104;3921,976563
60;4016104;3921,976563
63;4016104;3921,976563
72;4016104;3921,976563
76;4016104;3921,976563
77;4016104;3921,976563
78;4016104;3921,976563
82;4016104;3921,976563
87;4016104;3921,976563
87;4016104;3921,976563
88;4016104;3921,976563
88;4016104;3921,976563
93;4016104;3921,976563
93;4016104;3921,976563
96;4016104;3921,976563
101;4016104;3921,976563
101;4016104;3921,976563
102;4016104;3921,976563
106;4016104;3921,976563
106;4016104;3921,976563
110;4016104;3921,976563
110;4016104;3921,976563
115;4016104;3921,976563
115;4016104;3921,976563
116;4016104;3921,976563
117;4016104;3921,976563
117;4016104;3921,976563
119;4016104;3921,976563
119;4016104;3921,976563
126;4016104;3921,976563
130;4016104;3921,976563
132;4016104;3921,976563
133;4016104;3921,976563
133;4016104;3921,976563
138;4016104;3921,976563
138;4016104;3921,976563
139;4016104;3921,976563
140;4016104;3921,976563
140;4016104;3921,976563
145;4016104;3921,976563
145;4016104;3921,976563
145;4016104;3921,976563
145;4016104;3921,976563
146;4016104;3921,976563
150;4016104;3921,976563
153;4016104;3921,976563
155;4016104;3921,976563
155;4016104;3921,976563
159;4016104;3921,976563
167;4016104;3921,976563
168;4016104;3921,976563
168;4016104;3921,976563
169;4016104;3921,976563
170;4016104;3921,976563
173;4016104;3921,976563
173;4016104;3921,976563
175;4016104;3921,976563
177;4016104;3921,976563
180;4016104;3921,976563
180;4016104;3921,976563
196;4016104;3921,976563
231;4016104;3921,976563
231;4016104;3921,976563
234;4016104;3921,976563
234;4016104;3921,976563
249;4016104;3921,976563
252;4016104;3921,976563
258;4016104;3921,976563
260;4016104;3921,976563
262;4016104;3921,976563
267;4016104;3921,976563
278;4016104;3921,976563
286;4016104;3921,976563
315;4016104;3921,976563
316;4016104;3921,976563
326;4016104;3921,976563
342;4016104;3921,976563
360;4016104;3921,976563
360;4016104;3921,976563
360;4016104;3921,976563
373;4016104;3921,976563
374;4016104;3921,976563
377;4016104;3921,976563
384;4016104;3921,976563
402;4016104;3921,976563
402;4016104;3921,976563
402;4016104;3921,976563
404;4016104;3921,976563
404;4016104;3921,976563
404;4016104;3921,976563
404;4016104;3921,976563
404;4016104;3921,976563
404;4016104;3921,976563
405;4016104;3921,976563
409;4016104;3921,976563
417;4016104;3921,976563
417;4016104;3921,976563
417;4016104;3921,976563
417;4016104;3921,976563
430;4016104;3921,976563
430;4016104;3921,976563
430;4016104;3921,976563
430;4016104;3921,976563
430;4016104;3921,976563
430;4016104;3921,976563
448;4016104;3921,976563
448;4016104;3921,976563
453;4016104;3921,976563
453;4016104;3921,976563
453;4016104;3921,976563
453;4016104;3921,976563
453;4016104;3921,976563
453;4016104;3921,976563
455;4016104;3921,976563
455;4016104;3921,976563
457;4016104;3921,976563
458;4016104;3921,976563
458;4016104;3921,976563
458;4016104;3921,976563
458;4016104;3921,976563
458;4016104;3921,976563
458;4016104;3921,976563
463;4016104;3921,976563
463;4016104;3921,976563
463;4016104;3921,976563
463;4016104;3921,976563
463;4016104;3921,976563
472;4016104;3921,976563
472;4016104;3921,976563
472;4016104;3921,976563
472;4016104;3921,976563
473;4016104;3921,976563
473;4016104;3921,976563
474;4016104;3921,976563
474;4016104;3921,976563
474;4016104;3921,976563
474;4016104;3921,976563
475;4016104;3921,976563
476;4016104;3921,976563
476;4016104;3921,976563
476;4016104;3921,976563
476;4016104;3921,976563
476;4016104;3921,976563
478;4016104;3921,976563
478;4016104;3921,976563
478;4016104;3921,976563
478;4016104;3921,976563
482;4016104;3921,976563
482;4016104;3921,976563
482;4016104;3921,976563
482;4016104;3921,976563
482;4016104;3921,976563
482;4016104;3921,976563
482;4016104;3921,976563
482;4016104;3921,976563
484;4016104;3921,976563
484;4016104;3921,976563
484;4016104;3921,976563
495;4016104;3921,976563
26;4016108;3921,980469
31;4016108;3921,980469
266;4016108;3921,980469
340;4016108;3921,980469
395;4016108;3921,980469
402;4016108;3921,980469
449;4016108;3921,980469
417;4017912;3923,742188
62;4022096;3927,828125
510;4022128;3927,859375
41;4022148;3927,878906
58;4022148;3927,878906
105;4022148;3927,878906
119;4022148;3927,878906
120;4022148;3927,878906
313;4022148;3927,878906
146;4022220;3927,949219
180;4022236;3927,964844
169;4022240;3927,96875
362;4022240;3927,96875
474;4022240;3927,96875
13;4022248;3927,976563
89;4022248;3927,976563
193;4022248;3927,976563
258;4022248;3927,976563
2;4022252;3927,980469
13;4022252;3927,980469
13;4022252;3927,980469
47;4022252;3927,980469
89;4022252;3927,980469
105;4022252;3927,980469
120;4022252;3927,980469
126;4022252;3927,980469
131;4022252;3927,980469
137;4022252;3927,980469
141;4022252;3927,980469
155;4022252;3927,980469
196;4022252;3927,980469
234;4022252;3927,980469
360;4022252;3927,980469
472;4022252;3927,980469
501;4022252;3927,980469
6;4022256;3927,984375
7;4022256;3927,984375
13;4022256;3927,984375
25;4022256;3927,984375
37;4022256;3927,984375
42;4022256;3927,984375
43;4022256;3927,984375
46;4022256;3928
47;4022256;3927,984375
48;4022256;3927,984375
53;4022256;3927,984375
55;4022256;3927,984375
56;4022256;3927,984375
61;4022256;3927,984375
69;4022256;3927,984375
79;4022256;3927,984375
89;4022256;3927,984375
89;4022256;3927,984375
95;4022256;3927,984375
102;4022256;3927,984375
102;4022256;3927,984375
112;4022256;3927,984375
113;4022256;3927,984375
120;4022256;3927,984375
123;4022256;3927,984375
126;4022256;3927,984375
131;4022256;3927,984375
138;4022256;3927,984375
141;4022256;3927,984375
150;4022256;3927,984375
151;4022256;3927,984375
153;4022256;3927,984375
157;4022256;3927,984375
175;4022256;3927,984375
198;4022256;3927,984375
234;4022256;3927,984375
234;4022256;3927,984375
245;4022256;3927,984375
270;4022256;3927,984375
270;4022256;3927,984375
287;4022256;3927,984375
292;4022256;3927,984375
293;4022256;3927,984375
316;4022256;3927,984375
323;4022256;3927,984375
323;4022256;3927,984375
333;4022256;3927,984375
354;4022256;3927,984375
354;4022256;3927,984375
356;4022256;3927,984375
362;4022256;3927,984375
363;4022256;3927,984375
366;4022256;3927,984375
474;4022256;3927,984375
479;4022256;3927,984375
490;4022256;3927,984375
494;4022256;3927,984375
500;4022256;3927,984375
500;4022256;3927,984375
533;4022256;3927,984375
72;4022260;3927,988281
118;4022260;3927,988281
249;4022808;3928,523438
256;4022976;3928,6875
433;4022976;3928,6875
377;4023104;3928,8125
50;4023136;3928,84375
110;4023136;3928,84375
51;4023240;3928,945313
156;4023240;3928,945313
187;4023240;3928,945313
279;4023240;3928,945313
59;4024108;3929,792969
169;4027300;3932,910156
166;4027316;3932,925781
437;4027320;3932,929688
117;4027380;3932,988281
249;4027388;3932,996094
121;4027392;3933
3;4029320;3934,882813
40;4029320;3934,882813
61;4029320;3934,882813
42;4029344;3934,90625
6;4031904;3937,40625
12;4031904;3937,40625
110;4031904;3937,40625
128;4031904;3937,40625
161;4031904;3937,40625
313;4031904;3937,40625
321;4031904;3937,40625
330;4031904;3937,40625
345;4031904;3937,40625
351;4031904;3937,40625
361;4031904;3937,40625
366;4031904;3937,40625
371;4031904;3937,40625
371;4031904;3937,40625
374;4031904;3937,40625
374;4031904;3937,40625
385;4031904;3937,40625
395;4031904;3937,40625
396;4031904;3937,40625
403;4031904;3937,40625
405;4031904;3937,40625
405;4031904;3937,40625
426;4031904;3937,40625
426;4031904;3937,40625
431;4031904;3937,40625
431;4031904;3937,40625
433;4031904;3937,40625
433;4031904;3937,40625
434;4031904;3937,40625
438;4031904;3937,40625
438;4031904;3937,40625
438;4031904;3937,40625
441;4031904;3937,40625
441;4031904;3937,40625
443;4031904;3937,40625
443;4031904;3937,40625
443;4031904;3937,40625
444;4031904;3937,40625
444;4031904;3937,40625
449;4031904;3937,40625
451;4031904;3937,40625
451;4031904;3937,40625
405;4031908;3937,410156
426;4031908;3937,410156
451;4031908;3937,410156
444;4031968;3937,46875
43;4031976;3937,476563
66;4031976;3937,476563
123;4031976;3937,476563
128;4031976;3937,476563
138;4031976;3937,476563
142;4031976;3937,476563
158;4031976;3937,476563
161;4031976;3937,476563
245;4031976;3937,476563
366;4031976;3937,476563
68;4031984;3937,484375
249;4031984;3937,484375
249;4031984;3937,484375
249;4031984;3937,484375
286;4031988;3937,488281
437;4032428;3937,917969
443;4032428;3937,917969
439;4032432;3937,921875
4;4032436;3937,925781
13;4032436;3937,925781
43;4032436;3937,925781
103;4032436;3937,925781
141;4032436;3937,925781
361;4032436;3937,925781
405;4032436;3937,925781
426;4032436;3937,925781
438;4032436;3937,925781
438;4032436;3937,925781
451;4032436;3937,925781
169;4032440;3937,929688
266;4032440;3937,929688
291;4032440;3937,929688
437;4032440;3937,929688
437;4032440;3937,929688
451;4032440;3937,929688
451;4032440;3937,929688
451;4032440;3937,929688
100;4032496;3937,984375
287;4032508;3937,996094
366;4032508;3937,996094
166;4032512;3938
249;4032552;3938,039063
101;4033932;3939,386719
37;4034292;3939,738281
1;4034472;3939,914063
1;4034472;3939,914063
1;4034472;3939,914063
2;4034472;3939,914063
4;4034472;3939,914063
10;4034472;3939,914063
11;4034472;3939,914063
12;4034472;3939,914063
18;4034472;3939,914063
25;4034472;3939,914063
25;4034472;3939,914063
25;4034472;3939,914063
28;4034472;3939,914063
28;4034472;3939,914063
30;4034472;3939,914063
36;4034472;3939,914063
36;4034472;3939,914063
36;4034472;3939,914063
36;4034472;3939,914063
37;4034472;3939,914063
38;4034472;3939,914063
43;4034472;3939,914063
45;4034472;3939,914063
45;4034472;3939,914063
48;4034472;3939,914063
48;4034472;3939,914063
50;4034472;3939,914063
52;4034472;3939,914063
53;4034472;3939,914063
53;4034472;3939,914063
55;4034472;3939,914063
55;4034472;3939,914063
56;4034472;3939,914063
57;4034472;3939,914063
58;4034472;3939,914063
58;4034472;3939,914063
59;4034472;3939,914063
62;4034472;3939,914063
66;4034472;3939,914063
66;4034472;3939,914063
70;4034472;3939,914063
84;4034472;3939,914063
86;4034472;3939,914063
86;4034472;3939,914063
88;4034472;3939,914063
91;4034472;3939,914063
92;4034472;3939,914063
92;4034472;3939,914063
93;4034472;3939,914063
93;4034472;3939,914063
96;4034472;3939,914063
96;4034472;3939,914063
102;4034472;3939,914063
107;4034472;3939,914063
107;4034472;3939,914063
111;4034472;3939,914063
111;4034472;3939,914063
112;4034472;3939,914063
112;4034472;3939,914063
115;4034472;3939,914063
120;4034472;3939,914063
120;4034472;3939,914063
120;4034472;3939,914063
127;4034472;3939,914063
128;4034472;3939,914063
130;4034472;3939,914063
135;4034472;3939,914063
135;4034472;3939,914063
136;4034472;3939,914063
136;4034472;3939,914063
136;4034472;3939,914063
139;4034472;3939,914063
140;4034472;3939,914063
147;4034472;3939,914063
149;4034472;3939,914063
150;4034472;3939,914063
151;4034472;3939,914063
151;4034472;3939,914063
155;4034472;3939,914063
156;4034472;3939,914063
158;4034472;3939,914063
163;4034472;3939,914063
163;4034472;3939,914063
163;4034472;3939,914063
169;4034472;3939,914063
170;4034472;3939,914063
174;4034472;3939,914063
176;4034472;3939,914063
177;4034472;3939,914063
178;4034472;3939,914063
178;4034472;3939,914063
187;4034472;3939,914063
187;4034472;3939,914063
195;4034472;3939,914063
196;4034472;3939,914063
196;4034472;3939,914063
197;4034472;3939,914063
199;4034472;3939,914063
236;4034472;3939,914063
241;4034472;3939,914063
245;4034472;3939,914063
271;4034472;3939,914063
279;4034472;3939,914063
283;4034472;3939,914063
285;4034472;3939,914063
290;4034472;3939,914063
329;4034472;3939,914063
342;4034472;3939,914063
342;4034472;3939,914063
342;4034472;3939,914063
342;4034472;3939,914063
342;4034472;3939,914063
342;4034472;3939,914063
345;4034472;3939,914063
356;4034472;3939,914063
356;4034472;3939,914063
369;4034472;3939,914063
382;4034472;3939,914063
383;4034472;3939,914063
388;4034472;3939,914063
388;4034472;3939,914063
388;4034472;3939,914063
388;4034472;3939,914063
388;4034472;3939,914063
389;4034472;3939,914063
390;4034472;3939,914063
390;4034472;3939,914063
428;4034472;3939,914063
428;4034472;3939,914063
436;4034472;3939,914063
436;4034472;3939,914063
436;4034472;3939,914063
436;4034472;3939,914063
1;4034476;3939,917969
57;4034476;3939,917969
106;4034476;3939,917969
109;4034476;3939,917969
149;4034476;3939,917969
153;4034476;3939,917969
166;4034476;3939,917969
278;4034476;3939,917969
